County_Mayo	County Mayo is a county in Ireland.
County_town	A County town is usually the location of administrative or judicial functions within the county, or it has been established over time as the de facto main town of a county.
Courtney_Love	Courtney Michelle Love is an American musician, actress, and visual artist.
CPAN	The Comprehensive Perl Archive Network is a repository of over 250,000 software modules and accompanying documentation for 39,000 distributions, written in the Perl programming language by over 12,000 contributors. CPAN can denote either the archive network itself, or the Perl program that acts as an interface to the network and as an automated software installer. Most software on CPAN is free and open source software.
Craig_Charles	Craig Joseph Charles is a British actor, comedian, author, poet, television presenter and DJ. He is best known for playing Dave Lister in the science fiction sitcom Red Dwarf and Lloyd Mullaney in the soap opera Coronation Street, and as a funk and soul DJ. Charles first appeared on television as a performance poet, which led to minor presenting roles.
Craig_Venter	John Craig Venter is an American biotechnologist, biochemist, geneticist, and entrepreneur.
Craven_Cottage	Craven Cottage is a football stadium located in Fulham, London.
Crete_Senesi	The Crete Senesi refers to an area of the Italian region of Tuscany to the south of Siena.
Cretinism	Cretinism is a condition of severely stunted physical and mental growth due to untreated congenital deficiency of thyroid hormone usually due to maternal hypothyroidism.
Crystal_Eastman	Crystal Catherine Eastman was an American lawyer, antimilitarist, feminist, socialist, and journalist.
Cult_film	A cult film, also commonly referred to as a cult classic, is a film that has acquired a cult following.
Cyc	Cyc is an artificial intelligence project that attempts to assemble a comprehensive ontology and knowledge base of everyday common sense knowledge, with the goal of enabling AI applications to perform human-like reasoning.
Cyclades	The Cyclades are an island group in the Aegean Sea, southeast of mainland Greece and a former administrative prefecture of Greece.
Cygwin	Cygwin is a Unix-like environment and command-line interface for Microsoft Windows.
Dale_Earnhardt	Ralph Dale Earnhardt Sr., known professionally as Dale Earnhardt, was an American professional stock car racing driver and team owner, best known for his involvement in stock car racing for NASCAR.
Dalton_Trumbo	James Dalton Trumbo was an American screenwriter and novelist, who scripted films including Roman Holiday, Exodus, Spartacus, and Thirty Seconds Over Tokyo. One of the Hollywood Ten, he refused to testify before the House Un-American Activities Committee in 1947 during the committee's investigation of Communist influences in the motion picture industry.
David_Cronenberg	David Paul Cronenberg, is a Canadian director, producer, filmmaker, screenwriter, actor, and author.
David_Fincher	David Andrew Leo Fincher is an American director and producer, notably for films, television series, and music videos.
Dead_Kennedys	Dead Kennedys are an American punk rock band formed in San Francisco, California in 1978.
Delicate_Arch	Delicate Arch is a 65 ft freestanding natural arch located in Arches National Park near Moab, Utah, USA. It is the most widely recognized landmark in Arches National Park and is depicted on Utah license plates and on a postage stamp commemorating Utah's centennial anniversary of admission to the Union in 1996.
Digital_Equipment_Corporation	Digital Equipment Corporation, also known as DEC and using the trademark Digital, was a major American company in the computer industry from the 1950s to the 1990s.
Documentary_film	A documentary film is a nonfictional motion picture intended to document some aspect of reality, primarily for the purposes of instruction, education, or maintaining a historical record.
Dominican_Republic	The Dominican Republic is a sovereign state occupying the eastern two-thirds of the island of Hispaniola, in the Greater Antilles archipelago in the Caribbean region.
Donald_Knuth	Donald Ervin Knuth is an American computer scientist, mathematician, and professor emeritus at Stanford University.
Douglas_Adams	Douglas Noel Adams was an English author, scriptwriter, essayist, humorist, satirist and dramatist.
Douglas_Engelbart	Douglas Carl Engelbart was an American engineer and inventor, and an early computer and Internet pioneer.
Drew_Barrymore	Drew Blythe Barrymore is an American actress, author, director, model and producer.
Durrani_Empire	The Durrani Empire, Durrani Tulukamani, Durrani Wakmani, Durrani Emirate, also called the Sadozai Kingdom and the Last Afghan Empire, was founded in 1747 by Ahmad Shah Durrani with its capital at Kandahar, in present-day Afghanistan.
Family_International	The Family International is a new religious movement that started in 1968 in Huntington Beach, California, USA. It was initially called Teens for Christ and later gained fame as The Children of God. It was later renamed and reorganized as The Family of Love, which eventually was shortened to The Family. It is currently called The Family International.
Hercule_Poirot	Hercule Poirot is a fictional Belgian detective, created by Dame Agatha Christie.
Herman_Boerhaave	Herman Boerhaave was a Dutch botanist, chemist, Christian humanist and physician of European fame.
IBM_AIX	AIX is a series of proprietary Unix operating systems developed and sold by IBM for several of its computer platforms.
Latin_American_Integration_Association	The Latin American Integration Association / Asociación Latinoamericana de Integración / Associação Latino-Americana de Integração is an international and regional scope organization.
Man_Booker_Prize	The Man Booker Prize for Fiction is a literary prize awarded each year for the best original novel, written in the English language and published in the UK. The winner of the Man Booker Prize is generally assured of international renown and success; therefore, the prize is of great significance for the book trade.
Robert_Bellarmine	Saint Robert Bellarmine, S.J. was an Italian Jesuit and a Cardinal of the Catholic Church.
Running_amok	Running amok, sometimes referred to as simply amok or gone amok, also spelled amuk, from the Malay language, is "an episode of sudden mass assault against people or objects usually by a single individual following a period of brooding that has traditionally been regarded as occurring especially in Malay culture but is now increasingly viewed as psychopathological behavior".
Severus_Alexander	Severus Alexander was Roman Emperor from 222 to 235 and the last emperor of the Severan dynasty.
Southeast_Alaska	Southeast Alaska, sometimes referred to as the Alaska Panhandle, is the southeastern portion of the U.S. state of Alaska, which lies west from the northern half of the Canadian province, British Columbia.
Tramlink	Tramlink is a light rail tram system serving Croydon and surrounding areas in South London, England.
Vladimir_Harkonnen	The Baron Vladimir Harkonnen is a fictional character and antagonist from the Dune universe created by Frank Herbert.
Yangtze	The Yangtze River, known in China as the Cháng Jiāng or the Yángzǐ Jiāng, is the longest river in Asia and the third-longest in the world.
